18.01420,2.56533,23.62156,55.68974,0.30356,12.10050,77.66205,121.47912,36.90622,55.47889,135.07622,27.92995,27.77900,134.54745,27.71811,1.00000
15.05631,8.56250,19.35560,16.65864,5.97538,3.05872,17.71592,131.99178,30.21881,30.32271,129.53989,29.22385,37.49215,117.69849,34.40226,1.00000
12.40198,3.21475,16.12303,45.74005,0.77161,4.79381,35.20049,168.41264,2.98097,29.73370,156.01746,11.88277,53.24210,142.19606,12.63507,1.00000
17.83839,8.46594,18.10601,44.22321,2.21225,9.14972,23.24598,133.56808,29.61601,21.90678,123.03435,35.68538,55.91315,103.61405,43.26578,1.00000
10.37035,8.59507,8.72425,49.90274,1.81335,7.33055,22.10486,131.51596,34.69184,18.49976,121.52951,32.32439,52.74334,103.71527,41.23160,1.00000
10.71322,15.14828,14.37150,12.06491,2.72731,4.51041,27.69923,123.52616,30.13903,46.64363,115.17476,29.09907,55.68390,107.19741,30.73621,1.00000
13.81167,10.97369,35.23975,9.94055,3.59156,4.74893,23.27221,137.34518,21.66045,39.27540,132.23820,21.84814,47.63510,119.93927,26.66024,1.00000
11.88822,3.53183,17.76900,46.79870,2.05637,4.98359,38.16018,160.86792,7.29251,29.20196,162.96771,7.62430,50.73562,148.66196,9.72696,1.00000
16.99746,1.75617,22.69249,52.48189,0.72408,13.33086,50.20652,156.73003,14.79764,17.72922,167.42648,9.40228,39.75082,138.85915,12.22647,1.00000
17.03538,8.53877,17.12282,44.16506,2.41954,8.09632,24.43939,135.34724,27.15530,22.22263,123.75211,32.64738,55.41220,106.89310,37.73172,1.00000
13.92457,19.41373,25.51772,18.05727,3.34383,4.50963,30.06275,124.43877,26.20091,49.03886,112.55924,26.48506,57.85747,102.52035,26.19797,1.00000
16.59779,13.94414,17.62411,15.07773,3.85429,4.97071,16.07894,135.69386,28.46681,29.38765,127.90983,28.29766,37.10949,112.14454,35.80280,1.00000
15.84042,12.28827,37.78526,9.95749,3.80025,5.69121,22.85713,132.77242,21.62500,38.87899,124.78387,23.46797,47.24228,113.88824,27.58287,1.00000
16.74715,9.39308,18.16405,43.11384,3.66450,10.28377,15.11279,124.33124,38.23887,28.59071,117.32552,40.94363,60.83852,104.15969,45.27995,1.00000
5.89990,14.83440,9.02001,15.78189,5.04183,2.54022,46.96056,113.16573,28.22272,66.96160,105.29794,24.86158,67.23987,98.75654,28.15451,1.00000
11.39586,20.79218,21.96379,20.85635,4.77134,3.18094,25.43672,123.02164,32.97080,42.93239,116.72189,27.16752,54.78026,106.05305,28.43954,1.00000
9.81976,14.38656,19.18377,20.42900,8.69650,10.46615,54.14192,95.77180,47.80355,71.30622,97.37920,43.90931,71.79045,89.87216,53.22656,1.00000
17.38431,9.64360,17.39851,29.49414,4.74003,8.28487,27.08520,102.79906,42.10440,64.68375,98.82776,39.92041,78.30563,93.79710,44.34033,1.00000
17.05464,8.84970,15.47583,40.66911,5.09220,9.68970,14.94505,123.78574,36.00912,28.58635,113.57638,38.89301,58.12105,99.32537,41.10323,1.00000
11.30614,3.26717,16.30167,44.23273,1.25677,4.54386,35.92651,167.77510,3.77539,28.90226,157.64798,10.05638,51.40147,144.02477,10.98872,1.00000
16.60496,1.39536,15.22379,39.53605,5.09102,4.22964,25.82733,123.69619,30.87943,64.79621,117.66529,22.46218,86.85437,111.19357,23.59890,1.00000
17.41295,2.50170,13.40785,46.65019,3.29694,6.63238,22.80212,158.84019,17.83826,29.90841,147.38550,15.11653,70.50544,119.28775,13.58721,1.00000
13.47883,3.43682,9.53761,32.60879,6.36104,7.29960,45.52078,92.36018,50.44020,79.22531,97.98470,36.98961,101.22261,91.30569,37.43398,1.00000
15.58408,4.28782,18.29123,49.10617,1.51394,11.48861,24.30383,174.63994,6.41170,21.51431,153.99170,10.96750,66.25097,133.86804,4.92467,1.00000
14.04655,5.24372,21.02899,51.97476,1.33574,10.05580,35.86937,158.17519,8.23768,6.11210,167.54134,11.82838,50.71777,151.62996,11.13784,1.00000
13.55178,1.89967,24.80757,51.84196,3.60270,12.76742,16.52142,154.28966,16.90305,27.54792,154.64716,9.70409,69.73153,140.16562,9.39942,1.00000
16.67417,1.22369,10.52221,43.33369,5.73134,5.63464,78.16045,115.40821,4.58627,61.00313,124.94298,8.04266,72.29210,124.81242,7.36045,1.00000
18.25085,2.46269,10.69335,37.24873,4.37687,9.13514,77.23996,68.42670,58.37476,94.97532,78.15460,48.29453,112.34006,75.69600,49.12347,1.00000
15.19581,1.85547,9.64630,26.88386,4.15064,8.51010,68.75686,81.20435,48.35859,93.69047,83.88037,42.23618,110.45601,79.02142,43.34850,1.00000
14.05828,1.56098,12.10578,34.41562,6.99545,6.08444,30.41593,105.84884,45.70044,67.41411,107.85321,33.23534,92.56399,102.16515,30.52149,1.00000
16.76439,2.33334,14.10294,44.83789,2.74972,8.65191,7.30746,135.56895,28.29716,41.02975,128.82037,22.07010,75.26604,115.17982,19.01020,1.00000
16.83384,0.41429,14.66550,45.71943,2.99359,7.97443,11.16887,158.75854,17.13436,32.71322,143.82390,15.86911,73.63429,129.24951,14.12175,1.00000
16.47874,5.10992,19.46636,48.96272,2.29971,7.91372,38.26904,148.83011,11.77457,3.83607,168.92567,8.28789,50.55746,154.44836,4.50972,1.00000
13.20555,2.17948,22.92220,50.00688,3.16803,12.48374,25.48386,173.59163,4.43141,19.79263,155.72964,8.41538,64.98359,136.46069,6.37690,1.00000
14.32896,5.59438,21.97520,51.70728,2.85513,9.36998,35.52388,158.52338,9.59107,11.28286,168.01389,7.50475,53.76423,150.66736,5.70658,1.00000
15.18596,1.42315,18.29443,43.02521,2.68865,9.51157,5.51833,127.71891,40.51192,44.53820,124.85750,30.33891,78.84225,118.29347,28.71663,1.00000
13.45261,2.08264,13.23959,36.32816,2.95914,5.87445,24.80065,97.39890,55.47001,59.75230,101.68796,43.47159,86.18024,96.89928,39.44167,1.00000
15.90149,0.78666,8.47101,38.39882,5.42700,6.29248,23.94696,140.92923,18.37892,71.82007,110.63319,15.02169,100.56798,97.93275,11.71195,1.00000
19.55885,0.60126,12.16597,49.43800,2.78572,6.44629,3.24924,141.51041,28.91625,49.16608,124.28937,24.86724,88.63826,110.85140,20.30519,1.00000
17.99296,2.18333,9.39768,44.71122,5.31997,9.98144,28.89089,117.80792,28.91106,72.10394,114.36891,19.59682,100.67155,97.06551,20.70483,1.00000
19.01197,2.80401,9.01433,38.91136,6.50739,7.44825,65.99502,83.79902,32.41858,94.45213,85.73674,26.85014,116.27448,81.02891,24.98850,1.00000
17.53514,0.85771,7.23163,37.30132,2.52728,6.69786,62.00662,81.11690,45.97369,89.45203,82.49285,38.56924,110.15200,77.27446,38.13605,1.00000
17.13347,5.20137,10.77278,46.58305,4.07214,5.93780,29.19315,114.64838,37.20382,72.07816,108.05539,25.61426,96.45812,101.21269,22.48751,1.00000
17.90321,2.48133,10.04399,49.31246,4.69324,7.18974,36.64895,97.64983,44.78064,76.41292,100.31046,31.49869,100.03796,92.73835,29.26695,1.00000
17.90969,4.26708,11.88173,50.66967,3.71283,7.52537,38.60136,97.25602,43.01836,77.07003,96.48313,29.02732,102.50249,87.81921,25.74597,1.00000
15.58354,3.49227,7.75550,45.08161,4.72663,5.94447,28.67368,116.02731,41.19778,67.05394,113.83332,29.78095,93.83013,104.62225,30.07793,1.00000
17.94559,2.19812,11.11007,41.75992,4.26337,8.68897,34.93474,110.31804,33.52631,74.78550,111.55167,22.04025,101.37371,100.39695,23.74957,1.00000
17.97773,2.99757,11.02326,43.15289,5.35669,9.72231,31.52380,109.01599,34.74766,72.82497,109.87415,22.63657,100.13022,98.60498,23.79549,1.00000
17.39645,3.38080,10.72794,44.64841,4.21046,7.26967,33.87359,110.04018,41.37374,68.97954,110.19578,29.99820,97.26533,99.43335,31.94952,1.00000
17.43954,3.63879,11.08204,45.62411,2.75650,9.99042,42.16161,103.35104,36.62660,78.99332,103.10857,26.90547,103.72027,89.46798,30.75413,1.00000
52.78323,53.27071,20.69044,39.07120,13.48988,8.60233,74.54340,5.33609,4.35188,72.29950,20.64924,32.14848,52.94019,21.25571,25.11424,2.00000
42.39555,20.70584,11.65442,22.93856,6.67798,5.49791,19.12483,6.14569,3.88636,58.10680,90.56145,12.76752,82.22895,58.72015,14.07040,2.00000
32.91718,32.49521,39.32577,23.92148,4.50248,3.93406,20.32420,8.08477,5.69307,48.05584,106.25613,24.29973,68.04102,86.12383,26.43945,2.00000
41.40262,21.12109,10.58348,20.96312,5.05049,4.96236,17.56763,5.41140,3.26752,56.28767,90.23582,11.60285,79.51595,58.27586,14.31202,2.00000
60.19803,45.85678,20.05352,6.43766,9.30394,0.85810,48.39032,1.65960,2.73013,40.80228,144.95021,12.25632,37.92545,123.42124,8.49433,2.00000
59.88690,44.07070,20.99266,12.74783,7.79611,0.66789,50.11435,0.05377,2.15051,43.32775,141.34520,11.71050,41.06485,118.29678,8.05063,2.00000
61.26945,46.31733,21.49345,15.75712,6.13979,2.27712,48.30898,2.07645,2.77411,39.56292,139.02798,13.86887,50.15046,109.59349,11.46098,2.00000
41.76381,21.67284,7.52849,23.16684,5.56807,5.78063,19.00831,5.35625,4.76856,64.08339,82.93591,13.39327,84.78619,50.32608,11.07623,2.00000
60.89301,49.01792,17.10815,23.96635,8.10840,1.57006,37.75324,2.84977,3.66434,25.24063,155.19443,14.45535,32.78436,130.11385,17.35690,2.00000
53.73417,46.55785,20.13055,9.78875,5.18020,3.64280,31.05939,7.63520,2.15246,70.22858,95.04699,10.54150,103.01304,49.73602,17.43700,2.00000
32.40865,30.22407,42.07250,21.50979,4.31992,3.68742,17.80774,7.99746,5.40003,47.36878,104.96661,22.16653,68.89382,83.38208,23.67425,2.00000
57.99512,52.22910,12.46130,34.49468,13.35751,2.18936,47.67542,4.08773,8.30894,31.85258,130.65886,27.46091,42.41316,113.24081,28.20861,2.00000
61.50959,43.65147,21.49193,9.28608,7.91899,0.88397,51.26017,1.00786,3.13381,43.53048,138.94167,13.39813,44.96067,113.08324,10.01940,2.00000
